Day,Hour,Power,TMP,WNDCHILL,WNDSPD,Humidity,PRMSL,RAIN,Season,weekday
2019-04-28,21,779.7853309481216,5.5,5.5,3.7,88.0,1023.1,0.0,Spring,7
2019-04-28,22,779.7853309481216,5.5,5.5,3.7,88.0,1022.7,0.0,Spring,7
2019-04-28,23,779.7853309481216,6.2,6.2,3.7,83.0,1022.5,0.0,Spring,7
2019-04-29,0,779.7853309481216,5.7,5.7,1.9,88.0,1022.6,0.0,Spring,1
2019-04-29,1,779.7853309481216,5.6,4.5,5.6,87.0,1022.3,0.0,Spring,1
2019-04-29,2,779.7853309481216,5.6,4.5,5.6,85.0,1022.4,0.0,Spring,1
2019-04-29,3,779.7853309481216,5.0,3.3,7.4,86.0,1022.1,0.0,Spring,1
2019-04-29,4,779.7853309481216,5.2,3.5,7.4,83.0,1022.1,0.0,Spring,1
2019-04-29,5,10043.063502210822,5.0,3.9,5.6,81.0,1022.4,0.0,Spring,1
2019-04-29,6,24890.116456852033,6.1,4.6,7.4,77.0,1022.5,0.0,Spring,1
2019-04-29,7,20543.591107201682,7.2,5.1,11.1,68.0,1022.6,0.0,Spring,1
2019-04-29,8,20543.591107201682,8.3,6.1,13.0,62.0,1022.2,0.0,Spring,1
2019-04-29,9,23135.49376987141,9.3,7.1,14.8,58.0,1021.9,0.0,Spring,1
2019-04-29,10,33305.35158977662,10.8,9.4,11.1,54.0,1021.2,0.0,Spring,1
2019-04-29,11,29563.433951377367,10.4,8.7,13.0,54.0,1021.2,0.0,Spring,1
2019-04-29,12,25365.56732665261,10.9,9.5,11.1,52.0,1020.8,0.0,Spring,1
2019-04-29,13,34440.567326652614,11.2,9.9,11.1,50.0,1020.5,0.0,Spring,1
2019-04-29,14,28043.68855672585,12.4,11.6,9.3,45.0,1019.7,0.0,Spring,1
2019-04-29,15,21617.511838495666,11.8,10.9,9.3,50.0,1019.9,0.0,Spring,1
2019-04-29,16,14994.530601382261,11.1,10.1,9.3,52.0,1020.2,0.0,Spring,1
2019-04-29,17,12594.530601382261,11.1,10.1,9.3,51.0,1020.3,0.0,Spring,1
2019-04-29,18,10061.990408456217,10.2,9.0,9.3,56.0,1020.4,0.0,Spring,1
2019-04-29,19,569.4587628865979,9.4,7.4,13.0,56.0,1020.7,0.0,Spring,1
2019-04-29,20,569.4587628865979,9.1,7.1,13.0,58.0,1021.0,0.0,Spring,1
2019-04-29,21,569.4587628865979,9.1,6.4,18.5,54.0,1020.6,0.0,Spring,1
2019-04-29,22,569.4587628865979,8.4,7.7,5.6,57.0,1021.1,0.0,Spring,1
2019-04-29,23,569.4587628865979,8.2,6.3,11.1,59.0,1020.8,0.0,Spring,1
2019-04-30,0,569.4587628865979,7.8,5.5,13.0,63.0,1020.3,0.0,Spring,2
2019-04-30,1,569.4587628865979,8.4,6.2,13.0,58.0,1019.6,0.0,Spring,2
2019-04-30,2,569.4587628865979,7.9,5.9,11.1,60.0,1019.3,0.0,Spring,2
2019-04-30,3,0,7.4,5.0,13.0,66.0,1019.4,0.0,Spring,2
2019-04-30,4,0,7.6,5.2,13.0,66.0,1019.1,0.0,Spring,2
2019-04-30,5,19234.41302697422,7.3,5.2,11.1,69.0,1019.4,0.0,Spring,2
2019-04-30,6,33166.13799359638,8.6,7.1,9.3,65.0,1019.1,0.0,Spring,2
2019-04-30,7,29825.569915044423,10.1,8.6,11.1,60.0,1018.7,0.0,Spring,2
2019-04-30,8,30387.120009562383,11.4,10.4,9.3,59.0,1018.5,0.0,Spring,2
2019-04-30,9,31893.059105578726,12.7,11.5,13.0,55.0,1018.0,0.0,Spring,2
2019-04-30,10,14852.238549606052,13.8,12.6,14.8,52.0,1017.8,0.0,Spring,2
2019-04-30,11,17467.1523427095,14.6,13.8,13.0,50.0,1017.4,0.0,Spring,2
2019-04-30,12,14103.914606860446,15.4,14.6,14.8,49.0,1016.9,0.0,Spring,2
2019-04-30,13,16701.31267136569,16.3,15.9,13.0,47.0,1016.4,0.0,Spring,2
2019-04-30,14,17101.72810163275,16.8,16.2,16.7,47.0,1015.8,0.0,Spring,2
2019-04-30,15,27548.47810163275,16.3,15.4,18.5,50.0,1015.5,0.0,Spring,2
2019-04-30,16,26556.419132484418,16.2,15.7,13.0,50.0,1015.4,0.0,Spring,2
2019-04-30,17,24216.979880147966,15.1,14.2,14.8,53.0,1015.5,0.0,Spring,2
2019-04-30,18,400.4154302670623,14.0,13.3,11.1,58.0,1015.8,0.0,Spring,2
2019-04-30,19,400.4154302670623,12.4,11.1,13.0,65.0,1016.6,0.0,Spring,2
2019-04-30,20,0,11.4,9.5,16.7,67.0,1017.1,0.0,Spring,2
2019-04-30,21,0,10.8,9.1,13.0,69.0,1017.3,0.0,Spring,2
2019-04-30,22,0,10.3,8.5,13.0,72.0,1017.1,0.0,Spring,2
2019-04-30,23,0,9.9,9.5,5.6,73.0,1017.2,0.0,Spring,2
2019-05-01,0,0,,,,,,,Summer,3
2019-05-01,1,0,,,,,,,Summer,3
2019-05-01,2,0,,,,,,,Summer,3
2019-05-01,3,569.4587628865979,,,,,,,Summer,3
2019-05-01,4,10374.270792961786,7.3,6.0,7.4,82.0,1016.5,0.0,Summer,3
2019-05-01,5,16891.48148253468,7.0,5.6,7.4,83.0,1016.8,0.0,Summer,3
2019-05-01,6,46439.722974777294,8.9,8.9,0.0,77.0,1016.7,0.0,Summer,3
2019-05-01,7,52818.29440334872,9.4,9.4,3.7,77.0,1016.6,0.0,Summer,3
2019-05-01,8,52818.29440334872,9.7,9.2,5.6,77.0,1016.6,0.0,Summer,3
2019-05-01,9,55863.56725538171,10.5,10.2,5.6,73.0,1016.3,0.0,Summer,3
2019-05-01,10,37129.38941270915,11.6,11.4,5.6,69.0,1016.0,0.0,Summer,3
2019-05-01,11,52139.63183695158,12.5,12.4,5.6,66.0,1015.4,0.0,Summer,3
2019-05-01,12,41152.65001876975,14.3,14.3,5.6,61.0,1014.5,0.0,Summer,3
2019-05-01,13,16174.305538250272,15.2,15.2,5.6,58.0,1014.0,0.0,Summer,3
2019-05-01,14,21352.000671581867,16.5,16.5,5.6,51.0,1013.1,0.0,Summer,3
2019-05-01,15,21352.000671581867,17.0,17.0,5.6,46.0,1012.5,0.0,Summer,3
2019-05-01,16,11216.8,17.0,17.0,5.6,45.0,1012.4,0.0,Summer,3
2019-05-01,17,14306.8,17.5,17.5,3.7,46.0,1012.1,0.0,Summer,3
2019-05-01,18,3090.0,17.2,17.2,3.7,43.0,1012.3,0.0,Summer,3
2019-05-01,19,3090.0,15.5,15.3,9.3,45.0,1012.6,0.0,Summer,3
2019-05-01,20,0,13.7,13.7,5.6,52.0,1013.5,0.0,Summer,3
2019-05-01,21,0,12.7,12.0,9.3,49.0,1013.7,0.0,Summer,3
2019-05-01,22,0,11.7,11.1,7.4,49.0,1013.8,0.0,Summer,3
2019-05-01,23,0,10.9,10.6,5.6,51.0,1014.1,0.0,Summer,3
2019-05-02,0,0,10.1,8.9,9.3,59.0,1014.2,0.0,Summer,4
2019-05-02,1,0,10.0,8.8,9.3,64.0,1013.9,0.0,Summer,4
2019-05-02,2,0,9.7,8.8,7.4,64.0,1014.0,0.0,Summer,4
2019-05-02,3,7955.244755244756,9.0,8.0,7.4,67.0,1014.1,0.0,Summer,4
2019-05-02,4,9977.867706064428,8.7,7.6,7.4,70.0,1013.8,0.0,Summer,4
2019-05-02,5,15075.46248993306,8.8,8.2,5.6,70.0,1013.9,0.0,Summer,4
2019-05-02,6,28739.428707404222,11.0,11.0,0.0,67.0,1013.5,0.0,Summer,4
2019-05-02,7,24562.356956249758,12.1,12.1,3.7,68.0,1012.9,0.0,Summer,4
2019-05-02,8,22539.734005430088,11.7,10.5,11.1,66.0,1013.6,0.0,Summer,4
2019-05-02,9,32010.782906918394,11.6,11.0,7.4,66.0,1014.2,0.0,Summer,4
2019-05-02,10,35062.34855539603,10.8,10.8,3.7,87.0,1014.4,2.0,Summer,4
2019-05-02,11,25464.745253318695,11.0,10.7,5.6,84.0,1014.2,0.3,Summer,4
2019-05-02,12,25299.228011939384,11.2,11.2,3.7,85.0,1013.7,0.2,Summer,4
2019-05-02,13,29128.51987141907,13.1,13.1,3.7,76.0,1012.7,0.0,Summer,4
2019-05-02,14,22290.167973260395,13.6,13.6,3.7,77.0,1011.8,0.0,Summer,4
2019-05-02,15,29815.29330070744,11.8,11.6,5.6,84.0,1011.9,0.1,Summer,4
2019-05-02,16,27089.536099987366,12.0,12.0,3.7,70.0,1012.5,0.1,Summer,4
2019-05-02,17,14646.87898089172,11.8,11.6,5.6,71.0,1012.6,0.0,Summer,4
2019-05-02,18,0,11.7,11.1,7.4,72.0,1012.6,0.0,Summer,4
2019-05-02,19,0,11.2,10.2,9.3,76.0,1013.0,0.2,Summer,4
2019-05-02,20,3753.375,10.9,9.8,9.3,78.0,1013.5,0.0,Summer,4
2019-05-02,21,3753.375,10.3,9.5,7.4,84.0,1013.7,0.6,Summer,4
2019-05-02,22,3753.375,10.1,8.6,11.1,83.0,1013.7,0.2,Summer,4
2019-05-02,23,3753.375,9.5,8.2,9.3,86.0,1013.7,0.1,Summer,4
2019-05-03,0,0,9.1,8.1,7.4,90.0,1013.9,0.4,Summer,5
2019-05-03,1,0,8.8,8.8,3.7,92.0,1013.6,0.7,Summer,5
2019-05-03,2,0,8.8,8.2,5.6,92.0,1013.6,0.3,Summer,5
2019-05-03,3,0,8.6,8.0,5.6,89.0,1013.4,0.2,Summer,5
2019-05-03,4,0,8.4,8.4,1.9,90.0,1013.3,0.1,Summer,5
2019-05-03,5,15656.893987432984,8.2,8.2,1.9,91.0,1013.3,0.0,Summer,5
2019-05-03,6,40039.85200789666,8.7,8.7,1.9,90.0,1013.5,0.0,Summer,5
2019-05-03,7,49747.44146868098,9.2,9.2,3.7,90.0,1013.6,0.0,Summer,5
2019-05-03,8,42598.362521312556,9.0,9.0,3.7,89.0,1013.7,0.0,Summer,5
2019-05-03,9,39562.244696514346,9.4,9.4,3.7,87.0,1013.5,0.0,Summer,5
2019-05-03,10,31167.342735730028,10.2,10.2,3.7,83.0,1013.1,0.0,Summer,5
2019-05-03,11,32842.009402396696,10.5,10.2,5.6,75.0,1012.5,0.0,Summer,5
2019-05-03,12,18726.548888885205,11.2,11.0,5.6,68.0,1011.8,0.0,Summer,5
2019-05-03,13,19707.567101878154,11.7,11.7,3.7,64.0,1011.1,0.0,Summer,5
2019-05-03,14,15230.899019353885,12.2,12.1,5.6,61.0,1010.4,0.0,Summer,5
2019-05-03,15,11960.154098360656,12.7,12.7,3.7,57.0,1009.8,0.0,Summer,5
2019-05-03,16,899.7540983606558,12.7,12.7,3.7,57.0,1009.6,0.0,Summer,5
2019-05-03,17,0,12.9,12.5,7.4,59.0,1009.7,0.0,Summer,5
2019-05-03,18,13315.517026900949,12.2,12.1,5.6,64.0,1010.1,0.0,Summer,5
2019-05-03,19,13315.517026900949,11.5,11.3,5.6,67.0,1010.5,0.0,Summer,5
2019-05-03,20,13315.517026900949,11.0,11.0,3.7,69.0,1011.1,0.0,Summer,5
2019-05-03,21,13315.517026900949,10.1,10.1,3.7,72.0,1011.3,0.0,Summer,5
2019-05-03,22,10397.88990825688,9.3,8.3,7.4,72.0,1011.4,0.0,Summer,5
2019-05-03,23,0,9.5,8.6,7.4,69.0,1011.2,0.0,Summer,5
2019-05-04,0,0,9.1,9.1,3.7,73.0,1010.8,0.0,Summer,6
2019-05-04,1,0,8.7,7.6,7.4,75.0,1010.2,0.0,Summer,6
2019-05-04,2,0,8.3,7.1,7.4,76.0,1010.0,0.0,Summer,6
2019-05-04,3,0,8.0,8.0,3.7,77.0,1010.1,0.0,Summer,6
2019-05-04,4,0,6.8,5.9,5.6,84.0,1009.9,0.0,Summer,6
2019-05-04,5,0,7.4,6.1,7.4,83.0,1010.3,0.0,Summer,6
2019-05-04,6,0,8.4,8.4,1.9,83.0,1010.2,0.0,Summer,6
2019-05-04,7,0,10.1,10.1,3.7,71.0,1009.8,0.0,Summer,6
2019-05-04,8,2428.0434782608695,11.0,10.3,7.4,59.0,1009.5,0.0,Summer,6
2019-05-04,9,688.0434782608696,9.9,9.9,1.9,71.0,1009.2,0.0,Summer,6
2019-05-04,10,688.0434782608696,10.8,10.5,5.6,64.0,1008.7,0.0,Summer,6
2019-05-04,11,688.0434782608696,11.2,10.2,9.3,66.0,1008.1,0.0,Summer,6
2019-05-04,12,11593.20476858345,12.0,11.5,7.4,61.0,1007.4,0.0,Summer,6
2019-05-04,13,56829.042429698726,12.5,12.1,7.4,56.0,1006.6,0.0,Summer,6
2019-05-04,14,66136.49692758372,11.1,10.4,7.4,66.0,1006.6,0.0,Summer,6
2019-05-04,15,57361.77041986984,11.7,11.1,7.4,54.0,1006.1,0.0,Summer,6
2019-05-04,16,37650.12839955666,7.8,5.8,11.1,81.0,1007.7,2.0,Summer,6
2019-05-04,17,688.0434782608696,7.0,6.1,5.6,82.0,1008.1,2.0,Summer,6
2019-05-04,18,688.0434782608696,5.4,2.6,13.0,84.0,1009.8,2.0,Summer,6
2019-05-04,19,688.0434782608696,3.0,-0.4,13.0,85.0,1011.0,2.0,Summer,6
2019-05-04,20,0,2.3,-0.8,11.1,85.0,1012.7,1.0,Summer,6
2019-05-04,21,0,1.8,-2.5,16.7,84.0,1013.8,1.0,Summer,6
2019-05-04,22,0,1.6,-2.4,14.8,84.0,1014.4,0.4,Summer,6
2019-05-04,23,0,1.6,0.0,5.6,84.0,1015.0,0.2,Summer,6
2019-05-05,0,0,1.6,1.6,1.9,87.0,1015.2,0.1,Summer,7
2019-05-05,1,0,1.7,1.7,3.7,84.0,1015.1,0.1,Summer,7
2019-05-05,2,0,1.6,1.6,3.7,85.0,1015.2,0.0,Summer,7
2019-05-05,3,0,1.9,-0.3,7.4,82.0,1015.2,0.1,Summer,7
2019-05-05,4,0,1.7,0.1,5.6,82.0,1015.0,0.0,Summer,7
2019-05-05,5,0,1.9,-0.3,7.4,81.0,1015.3,0.0,Summer,7
2019-05-05,6,10254.0,2.5,0.4,7.4,77.0,1015.6,0.0,Summer,7
2019-05-05,7,15376.304832713755,3.4,0.9,9.3,74.0,1015.9,0.0,Summer,7
2019-05-05,8,15376.304832713755,4.2,1.5,11.1,72.0,1016.0,0.0,Summer,7
2019-05-05,9,16558.85028725921,5.0,2.4,11.1,71.0,1016.4,0.0,Summer,7
2019-05-05,10,16558.85028725921,5.5,2.7,13.0,69.0,1016.7,0.0,Summer,7
2019-05-05,11,6304.85028725921,5.8,2.8,14.8,63.0,1016.9,0.0,Summer,7
2019-05-05,12,10160.83630461697,6.4,3.8,13.0,59.0,1017.0,0.0,Summer,7
2019-05-05,13,5038.531471903218,7.1,4.6,13.0,56.0,1017.0,0.0,Summer,7
2019-05-05,14,7223.486017357763,7.7,6.0,9.3,54.0,1016.9,0.0,Summer,7
2019-05-05,15,3855.9860173577626,8.9,7.1,11.1,46.0,1016.5,0.0,Summer,7
2019-05-05,16,3855.9860173577626,8.1,6.2,11.1,52.0,1017.3,0.0,Summer,7
2019-05-05,17,3855.9860173577626,7.3,6.5,5.6,61.0,1017.7,0.2,Summer,7
2019-05-05,18,3855.9860173577626,5.2,4.1,5.6,73.0,1018.4,0.1,Summer,7
2019-05-05,19,579.2647058823529,5.0,3.9,5.6,70.0,1018.8,0.0,Summer,7
2019-05-05,20,0,4.3,2.5,7.4,68.0,1019.3,0.0,Summer,7
2019-05-05,21,0,3.9,2.0,7.4,70.0,1019.6,0.0,Summer,7
2019-05-05,22,0,3.7,0.5,13.0,68.0,1019.2,0.0,Summer,7
2019-05-05,23,0,3.7,0.5,13.0,67.0,1019.3,0.0,Summer,7
2019-05-06,0,0,3.4,0.9,9.3,70.0,1019.4,0.0,Summer,1
2019-05-06,1,0,3.4,0.5,11.1,71.0,1019.5,0.0,Summer,1
2019-05-06,2,0,3.2,0.3,11.1,72.0,1019.7,0.0,Summer,1
2019-05-06,3,0,3.2,0.3,11.1,71.0,1020.0,0.0,Summer,1
2019-05-06,4,0,3.2,0.3,11.1,71.0,1020.2,0.0,Summer,1
2019-05-06,5,13321.56810402712,2.9,0.3,9.3,72.0,1020.7,0.0,Summer,1
2019-05-06,6,58909.916472499746,4.5,3.3,5.6,65.0,1020.7,0.0,Summer,1
2019-05-06,7,61184.21933100424,5.7,3.3,11.1,59.0,1020.6,0.0,Summer,1
2019-05-06,8,55802.12398732353,7.2,5.4,9.3,55.0,1020.2,0.0,Summer,1
2019-05-06,9,35669.34667980049,8.3,6.1,13.0,47.0,1020.2,0.0,Summer,1
2019-05-06,10,31930.726461221268,8.4,6.5,11.1,42.0,1020.3,0.0,Summer,1
2019-05-06,11,33953.9636669322,10.2,8.7,11.1,41.0,1020.2,0.0,Summer,1
2019-05-06,12,26655.232323648626,10.6,9.2,11.1,37.0,1020.1,0.0,Summer,1
2019-05-06,13,27338.846144786836,11.3,10.0,11.1,36.0,1020.1,0.0,Summer,1
2019-05-06,14,49230.85690255616,11.0,9.7,11.1,35.0,1019.9,0.0,Summer,1
2019-05-06,15,35748.40505637022,11.8,11.2,7.4,34.0,1019.6,0.0,Summer,1
2019-05-06,16,21763.53592721171,11.7,10.8,9.3,33.0,1019.5,0.0,Summer,1
2019-05-06,17,5446.733976176971,11.2,10.2,9.3,34.0,1019.7,0.0,Summer,1
2019-05-06,18,3493.953488372093,9.1,8.6,5.6,40.0,1020.3,0.0,Summer,1
2019-05-06,19,3493.953488372093,7.8,6.6,7.4,49.0,1020.8,0.0,Summer,1
2019-05-06,20,3493.953488372093,7.3,5.5,9.3,52.0,1021.1,0.0,Summer,1
2019-05-06,21,0,6.8,5.0,9.3,53.0,1020.8,0.0,Summer,1
2019-05-06,22,0,6.2,3.9,11.1,55.0,1020.8,0.0,Summer,1
2019-05-06,23,0,5.9,4.9,5.6,54.0,1020.9,0.0,Summer,1
2019-05-07,0,0,4.9,3.7,5.6,57.0,1021.0,0.0,Summer,2
2019-05-07,1,0,4.2,2.4,7.4,60.0,1020.7,0.0,Summer,2
2019-05-07,2,0,3.3,1.3,7.4,65.0,1020.6,0.0,Summer,2
2019-05-07,3,0,2.8,0.7,7.4,68.0,1020.5,0.0,Summer,2
2019-05-07,4,0.0,2.8,0.7,7.4,69.0,1020.7,0.0,Summer,2
2019-05-07,5,14882.74152211455,3.2,1.2,7.4,69.0,1020.9,0.0,Summer,2
2019-05-07,6,16363.57802401569,5.6,5.6,3.7,63.0,1020.6,0.0,Summer,2
2019-05-07,7,16363.57802401569,6.6,5.7,5.6,76.24864864864865,1020.5,0.0,Summer,2
2019-05-07,8,16363.57802401569,7.0,6.1,5.6,67.0,1019.8,0.0,Summer,2
2019-05-07,9,32272.174111472537,7.8,7.1,5.6,63.0,1019.5,0.0,Summer,2
2019-05-07,10,18532.787541710422,8.2,7.5,5.6,63.0,1018.8,0.0,Summer,2
2019-05-07,11,17051.951039809283,9.4,8.9,5.6,60.0,1018.1,0.0,Summer,2
2019-05-07,12,12816.319303338172,11.3,11.1,5.6,48.0,1017.2,0.0,Summer,2
2019-05-07,13,22711.712975155686,11.9,11.8,5.6,42.0,1016.3,0.0,Summer,2
2019-05-07,14,16055.712975155682,12.8,12.8,5.6,43.0,1015.4,0.0,Summer,2
2019-05-07,15,16055.712975155682,13.5,13.5,5.6,56.92391304347826,1014.6,0.0,Summer,2
2019-05-07,16,13312.174004192872,14.2,14.2,1.9,40.0,1013.7,0.0,Summer,2
2019-05-07,17,3039.396226415094,14.7,14.7,3.7,35.0,1012.7,0.0,Summer,2
2019-05-07,18,0,14.3,14.3,3.7,42.0,1012.6,0.0,Summer,2
2019-05-07,19,0,13.0,13.0,5.6,38.0,1012.7,0.0,Summer,2
2019-05-07,20,0,12.6,12.2,7.4,40.0,1013.1,0.0,Summer,2
2019-05-07,21,0,12.3,12.2,5.6,44.0,1013.2,0.0,Summer,2
2019-05-07,22,0,13.1,13.1,5.6,45.0,1012.8,0.0,Summer,2
2019-05-07,23,0,13.0,13.0,1.9,48.0,1012.6,0.0,Summer,2
2019-05-08,0,0,12.8,12.8,5.6,57.0,1011.9,0.0,Summer,3
2019-05-08,1,0,12.2,12.1,5.6,58.0,1011.3,0.0,Summer,3
2019-05-08,2,0,12.4,12.4,3.7,57.0,1010.9,0.0,Summer,3
2019-05-08,3,0,10.8,10.8,1.9,76.0,1011.2,0.5,Summer,3
2019-05-08,4,0,10.0,9.6,5.6,84.0,1010.0,0.5,Summer,3
2019-05-08,5,14333.173410740203,10.4,10.0,5.6,83.0,1009.2,0.2,Summer,3
2019-05-08,6,12103.942641509433,10.5,10.5,3.7,84.0,1009.1,0.0,Summer,3
2019-05-08,7,12103.942641509433,10.4,10.4,1.9,83.0,1009.6,0.8,Summer,3
2019-05-08,8,12103.942641509433,10.3,9.9,5.6,86.0,1009.3,1.0,Summer,3
2019-05-08,9,12103.942641509433,10.1,10.1,3.7,89.0,1009.0,2.0,Summer,3
2019-05-08,10,10352.608695652174,10.1,10.1,1.9,92.0,1007.9,1.0,Summer,3
2019-05-08,11,10352.608695652174,10.6,10.6,3.7,87.0,1006.9,1.0,Summer,3
2019-05-08,12,13248.2575370465,10.3,10.3,1.9,89.0,1006.0,0.2,Summer,3
2019-05-08,13,13248.2575370465,10.4,10.4,3.7,92.0,1005.5,2.0,Summer,3
2019-05-08,14,3131.9417475728155,10.4,10.0,5.6,93.0,1004.8,2.0,Summer,3
2019-05-08,15,3131.9417475728155,10.9,10.9,3.7,91.0,1004.3,1.0,Summer,3
2019-05-08,16,0,10.5,9.7,7.4,93.0,1005.8,4.0,Summer,3
2019-05-08,17,0,9.0,8.4,5.6,90.0,1007.2,3.0,Summer,3
2019-05-08,18,0,8.6,8.0,5.6,92.0,1007.8,3.0,Summer,3
2019-05-08,19,0,8.4,8.4,3.7,93.0,1009.0,2.0,Summer,3
2019-05-08,20,0,7.9,7.2,5.6,93.0,1009.2,3.0,Summer,3
2019-05-08,21,0,8.1,7.4,5.6,88.0,1008.6,0.6,Summer,3
2019-05-08,22,0,7.7,6.9,5.6,90.0,1008.5,0.0,Summer,3
2019-05-08,23,0,7.5,6.7,5.6,91.0,1008.3,0.0,Summer,3
2019-05-09,0,0,7.2,7.2,3.7,91.0,1007.6,0.0,Summer,4
2019-05-09,1,0,6.4,5.5,5.6,93.0,1007.3,0.0,Summer,4
2019-05-09,2,0,6.3,6.3,3.7,93.0,1006.7,0.0,Summer,4
2019-05-09,3,0,6.8,5.9,5.6,93.0,1006.4,0.3,Summer,4
2019-05-09,4,6127.722772277228,6.8,5.9,5.6,92.0,1006.0,0.0,Summer,4
2019-05-09,5,25353.809554794578,7.9,7.9,3.7,91.0,1005.9,0.3,Summer,4
2019-05-09,6,28731.514472827366,8.8,8.2,5.6,85.0,1005.8,0.0,Summer,4
2019-05-09,7,23518.000959313853,9.0,8.4,5.6,86.0,1006.3,1.0,Summer,4
2019-05-09,8,27615.720257559464,9.5,9.0,5.6,80.0,1006.2,0.0,Summer,4
2019-05-09,9,21487.997485282234,11.3,9.5,14.8,65.0,1006.6,0.1,Summer,4
2019-05-09,10,18085.95294460794,11.2,9.2,16.7,70.0,1006.7,0.0,Summer,4
2019-05-09,11,16028.715041382135,11.3,9.2,18.5,72.0,1007.5,0.1,Summer,4
2019-05-09,12,16028.715041382135,11.4,9.7,14.8,75.0,1007.9,0.0,Summer,4
2019-05-09,13,16028.715041382135,12.0,10.2,16.7,73.0,1007.9,0.0,Summer,4
2019-05-09,14,15400.86587300665,12.0,10.4,14.8,71.0,1008.0,0.0,Summer,4
2019-05-09,15,8465.20549564816,10.5,8.6,14.8,89.0,1009.3,1.0,Summer,4
2019-05-09,16,15628.106611909181,11.7,11.7,1.9,86.0,1008.6,0.5,Summer,4
2019-05-09,17,11722.099780701756,12.4,12.4,1.9,73.0,1008.6,0.0,Summer,4
2019-05-09,18,14779.959980416448,11.2,10.2,9.3,76.0,1009.4,0.0,Summer,4
2019-05-09,19,14779.959980416448,11.2,11.0,5.6,80.0,1009.6,0.0,Summer,4
2019-05-09,20,3057.860199714693,10.5,10.5,3.7,86.0,1010.9,1.0,Summer,4
2019-05-09,21,3057.860199714693,10.3,9.9,5.6,86.0,1011.1,0.0,Summer,4
2019-05-09,22,3057.860199714693,10.3,9.9,5.6,87.0,1011.2,0.0,Summer,4
2019-05-09,23,3057.860199714693,9.9,9.5,5.6,86.0,1011.6,0.4,Summer,4
2019-05-10,0,3057.860199714693,9.7,9.7,3.7,90.0,1011.7,0.1,Summer,5
2019-05-10,1,3057.860199714693,9.3,8.8,5.6,92.0,1011.6,0.0,Summer,5
2019-05-10,2,3057.860199714693,9.1,9.1,3.7,93.0,1012.0,0.1,Summer,5
2019-05-10,3,3057.860199714693,9.2,9.2,1.9,92.0,1012.2,0.2,Summer,5
2019-05-10,4,7241.424148606811,8.9,8.9,3.7,94.0,1012.6,0.2,Summer,5
2019-05-10,5,15775.513217432721,9.1,9.1,1.9,94.0,1012.9,0.1,Summer,5
2019-05-10,6,23073.959819374468,9.6,9.6,3.7,91.0,1013.2,0.0,Summer,5
2019-05-10,7,23073.959819374468,10.3,9.9,5.6,86.0,1013.4,0.0,Summer,5
2019-05-10,8,23073.959819374468,11.3,11.1,5.6,82.0,1013.4,0.0,Summer,5
2019-05-10,9,30981.520794984222,11.4,10.8,7.4,79.0,1013.5,0.0,Summer,5
2019-05-10,10,21438.844279146146,12.5,12.4,5.6,72.0,1013.4,0.0,Summer,5
2019-05-10,11,14197.420130539333,13.4,13.4,5.6,69.0,1012.9,0.0,Summer,5
2019-05-10,12,7907.560975609756,15.0,15.0,3.7,63.0,1012.4,0.0,Summer,5
2019-05-10,13,23613.96742314452,15.1,15.1,5.6,60.0,1012.3,0.0,Summer,5
2019-05-10,14,24738.71413984246,16.2,16.2,5.6,59.0,1011.7,0.0,Summer,5
2019-05-10,15,24738.71413984246,15.9,15.9,7.4,57.0,1011.6,0.0,Summer,5
2019-05-10,16,0,16.1,16.1,3.7,53.0,1011.4,0.0,Summer,5
2019-05-10,17,6473.333333333333,15.9,15.9,1.9,58.0,1011.2,0.0,Summer,5
2019-05-10,18,0,16.4,16.4,1.9,55.0,1011.8,0.0,Summer,5
2019-05-10,19,0,14.1,14.1,5.6,68.0,1012.5,0.0,Summer,5
2019-05-10,20,0,14.0,14.0,5.6,69.0,1012.5,0.0,Summer,5
2019-05-10,21,0,13.8,13.3,9.3,68.0,1012.7,0.0,Summer,5
2019-05-10,22,0,13.6,13.6,5.6,70.0,1012.8,0.0,Summer,5
2019-05-10,23,0,13.4,13.1,7.4,73.0,1012.3,0.0,Summer,5
2019-05-11,0,0,13.7,13.7,5.6,76.0,1012.3,0.1,Summer,6
2019-05-11,1,0,13.8,13.8,5.6,76.0,1012.3,0.0,Summer,6
2019-05-11,2,0,14.0,13.3,11.1,73.0,1012.0,0.0,Summer,6
2019-05-11,3,0,13.6,13.3,7.4,78.0,1012.4,0.0,Summer,6
2019-05-11,4,3057.860199714693,14.0,13.3,11.1,75.0,1012.4,0.0,Summer,6
2019-05-11,5,3057.860199714693,13.8,12.8,13.0,78.0,1012.7,0.0,Summer,6
2019-05-11,6,3057.860199714693,13.5,12.9,9.3,77.0,1013.2,0.0,Summer,6
2019-05-11,7,2308.977272727273,13.4,13.4,5.6,78.0,1013.3,0.0,Summer,6
2019-05-11,8,2308.977272727273,13.0,12.1,11.1,66.0,1013.9,0.0,Summer,6
2019-05-11,9,2308.977272727273,10.6,9.2,11.1,82.0,1015.7,2.0,Summer,6
2019-05-11,10,2308.977272727273,10.1,10.1,1.9,89.0,1016.6,0.9,Summer,6
2019-05-11,11,0,12.0,11.9,5.6,75.0,1016.7,0.0,Summer,6
2019-05-11,12,0,14.1,14.1,5.6,61.0,1015.9,0.0,Summer,6
