Year;Month;Day;Hour;TMP;WNDCHILL;DPT;WNDCARD;WNDSPD;WNDMEAN;WNDGUST;HR;PRMSL;VISIBILITY;TCDC;RAIN;COND
2018;12;09;07:00;8.2;5.7;3.9;O;14.8;--;50.0;74;1015.8;--;--;0.3/1h, ;--
2018;12;09;08:00;8.4;7.3;3.5;OSO;7.4;--;33.3;71;1016.2;--;--;0/1h, ;--
2018;12;09;09:00;6.4;4.1;4.0;NNO;11.1;--;50.0;85;1016.3;--;--;2/1h, ;--
2018;12;09;10:00;5.9;4.3;3.4;NO;7.4;--;38.9;84;1017.9;--;--;6/1h, ;--
2018;12;09;11:00;8.0;5.2;2.9;O;16.7;--;31.5;70;1017.4;--;--;0.1/1h, ;--
2018;12;09;12:00;8.9;6.6;2.7;OSO;14.8;--;50.0;65;1016.9;--;--;0/1h, 9/6h, ;--
2018;12;09;13:00;8.3;6.1;2.7;O;13.0;--;37.0;68;1016.5;--;--;0/1h, ;--
2018;12;09;14:00;7.6;5;3.5;O;14.8;--;44.4;75;1016.6;--;--;0.1/1h, ;--
2018;12;09;15:00;7.0;4;4.2;OSO;16.7;--;44.4;82;1017.6;--;--;0.5/1h, ;--
2018;12;09;16:00;6.8;4.3;4.5;OSO;13.0;--;38.9;85;1017.8;--;--;0.5/1h, ;--
2018;12;09;17:00;6.8;3.3;4.8;O;20.4;--;42.6;87;1018.5;--;--;0.8/1h, ;--
2018;12;09;18:00;6.8;4.6;5.1;O;11.1;--;44.4;89;1018.9;--;--;2/1h, 12/12h, ;--
2018;12;09;19:00;7.2;5.4;5.2;O;9.3;--;31.5;87;1019.4;--;--;0.4/1h, ;--
2018;12;09;20:00;7.4;6.1;4.9;O;7.4;--;29.6;84;1020.0;--;--;0/1h, ;--
2018;12;09;21:00;7.3;7.3;4.5;Calme;1.9;--;31.5;82;1020.6;--;--;0/1h, ;--
2018;12;09;22:00;7.4;7.4;4.2;NNO;1.9;--;13.0;80;1021.3;--;--;0/1h, ;--
2018;12;09;23:00;7.2;7.2;4.4;Calme;3.7;--;13.0;82;1022.4;--;--;0.2/1h, ;--
2018;12;10;00:00;6.1;5.1;3.1;NNO;5.6;--;31.5;81;1023.3;--;--;1/1h, 2/6h, ;--
2018;12;10;01:00;6.4;5.5;3.2;N;5.6;--;20.4;80;1023.9;--;--;0/1h, ;--
2018;12;10;02:00;5.5;5.5;3.6;N;3.7;--;18.5;88;1025.4;--;--;0.4/1h, ;--
2018;12;10;03:00;5.1;4;3.2;NNE;5.6;--;20.4;87;1025.8;--;--;0/1h, ;--
2018;12;10;04:00;5.5;4.4;3.2;NE;5.6;--;13.0;85;1025.1;--;--;0/1h, ;--
2018;12;10;05:00;4.5;2.7;2.6;N;7.4;--;18.5;87;1026.1;--;--;2/1h, ;--
2018;12;10;06:00;4.6;4.6;2.7;NE;3.7;--;20.4;87;1026.5;--;--;0.6/1h, 5/12h, 16.9/24h, ;--
2018;12;10;07:00;4.2;4.2;3.1;ENE;3.7;--;5.6;93;1027.0;--;--;0.2/1h, ;--
2018;12;10;08:00;4.7;4.7;3.5;N;3.7;--;11.1;92;1027.1;--;--;0/1h, ;--
2018;12;10;09:00;5.2;5.2;3.5;NO;3.7;--;11.1;89;1027.8;--;--;0.9/1h, ;--
2018;12;10;10:00;5.8;5.8;3.9;N;1.9;--;9.3;88;1028.0;--;--;0/1h, ;--
2018;12;10;11:00;5.8;5.8;3.6;O;3.7;--;11.1;86;1028.1;--;--;0.4/1h, ;--
2018;12;10;12:00;4.9;3.7;3.4;NE;5.6;--;16.7;90;1027.9;--;--;4/1h, 6/6h, ;--
2018;12;10;13:00;6.2;6.2;3.5;O;1.9;--;11.1;83;1027.1;--;--;0/1h, ;--
2018;12;10;14:00;6.3;4.8;3.6;O;7.4;--;13.0;83;1027.0;--;--;0/1h, ;--
2018;12;10;15:00;5.8;5.8;3.4;O;3.7;--;18.5;85;1027.3;--;--;0.3/1h, ;--
2018;12;10;16:00;5.6;4.5;3.1;ONO;5.6;--;16.7;84;1027.5;--;--;0.2/1h, ;--
2018;12;10;17:00;5.6;5.6;3.7;NNO;3.7;--;13.0;88;1027.5;--;--;0/1h, ;--
2018;12;10;18:00;5.7;3.6;3.8;ONO;9.3;--;18.5;88;1027.9;--;--;0.4/1h, 6/12h, ;--
2018;12;10;19:00;5.0;5.0;3.1;O;1.9;--;20.4;87;1027.9;--;--;0.4/1h, ;--
2018;12;10;20:00;4.6;3.4;3.3;N;5.6;--;9.3;91;1027.6;--;--;0/1h, ;--
2018;12;10;21:00;5.3;4.2;3.5;N;5.6;--;20.4;88;1027.1;--;--;0.5/1h, ;--
2018;12;10;22:00;4.9;3.2;3.2;N;7.4;--;13.0;89;1027.0;--;--;0.3/1h, ;--
2018;12;10;23:00;5.0;5.0;3.0;NO;3.7;--;14.8;87;1027.0;--;--;0.8/1h, ;--
2018;12;11;00:00;4.8;3.6;3.0;N;5.6;--;20.4;88;1026.7;--;--;0/1h, 2/6h, ;--
2018;12;11;01:00;4.6;3.4;3.0;Calme;5.6;--;11.1;89;1026.4;--;--;0/1h, ;--
2018;12;11;02:00;4.8;3.6;3.2;N;5.6;--;11.1;89;1026.5;--;--;0/1h, ;--
2018;12;11;03:00;4.5;3.3;3.1;N;5.6;--;11.1;91;1026.4;--;--;0/1h, ;--
2018;12;11;04:00;3.5;2.1;1.9;N;5.6;--;11.1;89;1026.4;--;--;0/1h, ;--
2018;12;11;05:00;3.0;1;0.6;N;7.4;--;13.0;84;1026.4;--;--;0/1h, ;--
2018;12;11;06:00;3.8;1.9;0.9;N;7.4;--;16.7;81;1026.2;--;--;0/1h, 2/12h, 8.4/24h, ;--
2018;12;11;07:00;2.7;0.6;0.7;NNE;7.4;--;14.8;87;1026.1;--;--;0/1h, ;--
2018;12;11;08:00;3.0;1;0.6;N;7.4;--;14.8;84;1026.0;--;--;0/1h, ;--
2018;12;11;09:00;5.0;3.9;0.8;N;5.6;--;14.8;74;1025.4;--;--;0/1h, ;--
2018;12;11;10:00;6.1;5.1;-0.1;N;5.6;--;11.1;64;1025.2;--;--;0/1h, ;--
2018;12;11;11:00;5.3;4.2;-0.4;N;5.6;--;13.0;67;1024.7;--;--;0/1h, ;--
2018;12;11;12:00;6.6;6.6;-0.3;ENE;3.7;--;16.7;61;1024.0;--;--;0/1h, 0/6h, ;--
2018;12;11;13:00;5.7;4.1;-0.7;N;7.4;--;14.8;63;1023.7;--;--;0/1h, ;--
2018;12;11;14:00;6.2;4.7;-0.6;NNE;7.4;--;14.8;62;1023.2;--;--;0/1h, ;--
2018;12;11;15:00;4.7;2.9;-1.3;NNE;7.4;--;18.5;65;1023.5;--;--;0/1h, ;--
2018;12;11;16:00;3.6;1.7;-1.6;N;7.4;--;18.5;69;1023.8;--;--;0/1h, ;--
2018;12;11;17:00;2.9;-0.1;-2.8;N;11.1;--;22.2;66;1023.7;--;--;0/1h, ;--
2018;12;11;18:00;2.8;0.2;-3.5;NNE;9.3;--;25.9;63;1023.7;--;--;0/1h, 0/12h, ;--
2018;12;11;19:00;2.4;-0.3;-3.7;N;9.3;--;24.1;64;1023.7;--;--;0/1h, ;--
2018;12;11;20:00;2.1;-0.1;-2.9;NNE;7.4;--;24.1;69;1023.7;--;--;0/1h, ;--
2018;12;11;21:00;1.8;-0.4;-2.5;NNE;7.4;--;24.1;73;1023.6;--;--;0/1h, ;--
2018;12;11;22:00;1.8;0.2;-2.6;N;5.6;--;16.7;73;1023.7;--;--;0/1h, ;--
2018;12;11;23:00;2.0;2.0;-3.1;NO;3.7;--;11.1;69;1023.8;--;--;0/1h, ;--
2018;12;12;00:00;0.9;-0.8;-3.1;NE;5.6;--;24.1;75;1024.0;--;--;0/1h, 0/6h, ;--
2018;12;12;01:00;0.8;-1.6;-3.3;N;7.4;--;13.0;74;1023.7;--;--;0/1h, ;--
2018;12;12;02:00;0.4;-2.1;-3.5;NE;7.4;--;16.7;75;1024.1;--;--;0/1h, ;--
2018;12;12;03:00;0.9;-0.8;-3.2;N;5.6;--;16.7;74;1023.6;--;--;0/1h, ;--
2018;12;12;04:00;1.1;-1.3;-3.5;N;7.4;--;14.8;71;1023.5;--;--;0/1h, ;--
2018;12;12;05:00;0.9;-0.8;-3.7;N;5.6;--;11.1;71;1023.1;--;--;0/1h, ;--
2018;12;12;06:00;-0.1;-2;-4.3;N;5.6;--;16.7;73;1023.1;--;--;0/1h, 0/12h, 0/24h, ;--
2018;12;12;07:00;-0.3;-4.4;-4.7;N;13.0;--;20.4;72;1023.0;--;--;0/1h, ;--
2018;12;12;08:00;0.0;-4;-4.3;N;13.0;--;20.4;73;1023.3;--;--;0/1h, ;--
2018;12;12;09:00;1.5;1.5;-4.1;SE;1.9;--;20.4;66;1023.2;--;--;0/1h, ;--
2018;12;12;10:00;2.3;0.1;-4.7;ESE;7.4;--;14.8;60;1023.0;--;--;0/1h, ;--
2018;12;12;11:00;2.8;0.7;-4.3;S;7.4;--;27.8;59;1021.9;--;--;0/1h, ;--
2018;12;12;12:00;2.7;1.2;-4.5;S;5.6;--;27.8;59;1021.4;--;--;0/1h, 0/6h, ;--
2018;12;12;13:00;2.8;1.3;-4.3;S;5.6;--;13.0;59;1020.7;--;--;0/1h, ;--
2018;12;12;14:00;2.7;1.2;-4.1;OSO;5.6;--;13.0;61;1020.2;--;--;0/1h, ;--
2018;12;12;15:00;2.4;0.9;-4.3;SO;5.6;--;14.8;61;1020.0;--;--;0/1h, ;--
2018;12;12;16:00;1.5;-0.1;-4.3;NE;5.6;--;13.0;65;1019.9;--;--;0/1h, ;--
2018;12;12;17:00;0.7;-2.3;-3.8;NNE;9.3;--;20.4;72;1020.1;--;--;0/1h, ;--
2018;12;12;18:00;0.7;-2.3;-4.1;N;9.3;--;20.4;70;1020.0;--;--;0/1h, 0/12h, ;--
2018;12;12;19:00;0.5;-2;-4.3;NE;7.4;--;16.7;70;1020.0;--;--;0/1h, ;--
2018;12;12;20:00;0.3;-2.2;-4.5;N;7.4;--;18.5;70;1019.6;--;--;0/1h, ;--
2018;12;12;21:00;-0.3;-3.5;-4.8;N;9.3;--;20.4;72;1019.4;--;--;0/1h, ;--
2018;12;12;22:00;-0.3;-3.5;-5.2;N;9.3;--;16.7;69;1018.9;--;--;0/1h, ;--
2018;12;12;23:00;-0.7;-4;-5.5;N;9.3;--;18.5;70;1018.9;--;--;0/1h, ;--
2018;12;13;00:00;-0.8;-4.6;-6.0;N;11.1;--;20.4;68;1018.5;--;--;0/1h, 0/6h, ;--
2018;12;13;01:00;-1.3;-4.1;-6.2;N;7.4;--;18.5;69;1017.8;--;--;0/1h, ;--
2018;12;13;02:00;-1.8;-4.6;-6.5;N;7.4;--;16.7;70;1017.6;--;--;0/1h, ;--
2018;12;13;03:00;-2.1;-5.6;-7.0;N;9.3;--;18.5;69;1017.2;--;--;0/1h, ;--
2018;12;13;04:00;-2.2;-5.7;-7.4;N;9.3;--;16.7;67;1016.7;--;--;0/1h, ;--
2018;12;13;05:00;-1.8;-5.3;-7.2;NNE;9.3;--;18.5;66;1016.3;--;--;0/1h, ;--
2018;12;13;06:00;-1.9;-4;-7.3;NNE;5.6;--;18.5;66;1016.2;--;--;0/1h, 0/12h, 0/24h, ;--
2018;12;13;07:00;-2.5;-5.5;-7.6;N;7.4;--;18.5;68;1016.2;--;--;0/1h, ;--
2018;12;13;08:00;-1.9;-4.8;-7.5;N;7.4;--;13.0;65;1015.9;--;--;0/1h, ;--
2018;12;13;09:00;-0.4;-2.3;-7.5;N;5.6;--;18.5;59;1015.0;--;--;0/1h, ;--
2018;12;13;10:00;0.4;-1.4;-9.2;SSE;5.6;--;14.8;48;1014.6;--;--;0/1h, ;--
2018;12;13;11:00;1.2;-1.7;-7.5;SE;9.3;--;18.5;52;1013.7;--;--;0/1h, ;--
2018;12;13;12:00;1.6;-0;-6.3;SO;5.6;--;18.5;56;1013.2;--;--;0/1h, 0/6h, ;--
2018;12;13;13:00;1.2;-0.5;-6.4;SSO;5.6;--;13.0;57;1012.8;--;--;0/1h, ;--
2018;12;13;14:00;1.3;1.3;-6.1;SSO;3.7;--;9.3;58;1012.5;--;--;0/1h, ;--
2018;12;13;15:00;1.2;1.2;-5.8;E;3.7;--;16.7;59;1012.4;--;--;0/1h, ;--
2018;12;13;16:00;0.9;-0.8;-5.9;Calme;5.6;--;16.7;60;1012.4;--;--;0/1h, ;--
2018;12;13;17:00;0.8;-2.2;-5.7;NNE;9.3;--;22.2;62;1012.3;--;--;0/1h, ;--
2018;12;13;18:00;1.0;-0.7;-5.5;ENE;5.6;--;24.1;62;1012.6;--;--;0/1h, 0/12h, ;--
2018;12;13;19:00;1.1;-0.6;-5.0;E;5.6;--;16.7;64;1012.8;--;--;0/1h, ;--
2018;12;13;20:00;1.0;-0.7;-4.8;ENE;5.6;--;16.7;65;1013.2;--;--;0/1h, ;--
2018;12;13;21:00;1.1;1.1;-4.6;NE;3.7;--;16.7;66;1013.6;--;--;0/1h, ;--
2018;12;13;22:00;0.9;-0.8;-4.4;N;5.6;--;13.0;68;1013.7;--;--;0/1h, ;--
2018;12;13;23:00;0.6;-2.4;-4.0;N;9.3;--;14.8;71;1014.1;--;--;0/1h, ;--
2018;12;14;00:00;0.0;-3.1;-4.1;N;9.3;--;18.5;74;1014.2;--;--;0/1h, 0/6h, ;--
2018;12;14;01:00;0.2;-3.4;-3.9;N;11.1;--;20.4;74;1014.5;--;--;0/1h, ;--
2018;12;14;02:00;0.6;-1.8;-3.9;Calme;7.4;--;20.4;72;1014.6;--;--;0/1h, ;--
2018;12;14;03:00;0.7;0.7;-3.9;NE;3.7;--;20.4;71;1014.7;--;--;0/1h, ;--
2018;12;14;04:00;1.1;-0.6;-4.5;ENE;5.6;--;16.7;66;1014.7;--;--;0/1h, ;--
2018;12;14;05:00;0.9;-0.8;-3.9;N;5.6;--;13.0;70;1014.8;--;--;0/1h, ;--
2018;12;14;06:00;0.9;-1.5;-3.5;N;7.4;--;20.4;72;1015.2;--;--;0/1h, 0/12h, 0/24h, ;--
2018;12;14;07:00;0.8;-0.9;-3.4;N;5.6;--;14.8;73;1015.7;--;--;0/1h, ;--
2018;12;14;08:00;0.8;-1.6;-3.4;N;7.4;--;14.8;73;1016.4;--;--;0/1h, ;--
2018;12;14;09:00;1.0;-1.4;-3.3;N;7.4;--;14.8;73;1017.2;--;--;0/1h, ;--
2018;12;14;10:00;1.4;-0.3;-3.4;N;5.6;--;16.7;70;1018.0;--;--;0/1h, ;--
2018;12;14;11:00;2.1;2.1;-3.2;NE;1.9;--;11.1;68;1017.8;--;--;0/1h, ;--
2018;12;14;12:00;2.6;2.6;-4.0;ONO;1.9;--;16.7;62;1017.4;--;--;0/1h, 0/6h, ;--
2018;12;14;13:00;2.9;2.9;-3.4;S;3.7;--;7.4;63;1017.4;--;--;0/1h, ;--
2018;12;14;14:00;2.8;2.8;-3.1;SSO;3.7;--;11.1;65;1017.7;--;--;0/1h, ;--
2018;12;14;15:00;2.7;2.7;-3.1;E;3.7;--;11.1;66;1018.4;--;--;0/1h, ;--
2018;12;14;16:00;1.9;0.3;-3.1;N;5.6;--;14.8;69;1019.2;--;--;0/1h, ;--
2018;12;14;17:00;1.5;-1.3;-3.2;N;9.3;--;18.5;71;1020.5;--;--;0/1h, ;--
2018;12;14;18:00;1.3;-1;-3.3;N;7.4;--;18.5;71;1021.1;--;--;0/1h, 0/12h, ;--
2018;12;14;19:00;1.2;-1.7;-3.4;N;9.3;--;16.7;71;1021.3;--;--;0/1h, ;--
2018;12;14;20:00;1.1;-1.8;-3.3;N;9.3;--;18.5;72;1021.8;--;--;0/1h, ;--
2018;12;14;21:00;0.9;-2.1;-3.4;N;9.3;--;20.4;73;1022.0;--;--;0/1h, ;--
2018;12;14;22:00;0.6;-1.8;-3.6;NNE;7.4;--;27.8;73;1021.5;--;--;0/1h, ;--
2018;12;14;23:00;0.5;-2.5;-3.6;N;9.3;--;20.4;74;1021.7;--;--;0/1h, ;--
2018;12;15;00:00;0.1;-3.5;-3.6;N;11.1;--;27.8;76;1021.9;--;--;0/1h, 0/6h, ;--
2018;12;15;01:00;0.1;-4.3;-3.8;NNE;14.8;--;29.6;75;1022.6;--;--;0/1h, ;--
2018;12;15;02:00;0.1;-2.4;-4.0;NE;7.4;--;25.9;74;1023.5;--;--;0/1h, ;--
2018;12;15;03:00;0.4;-2.6;-4.2;NE;9.3;--;29.6;71;1023.0;--;--;0/1h, ;--
2018;12;15;04:00;0.1;-3;-4.2;N;9.3;--;20.4;73;1022.7;--;--;0/1h, ;--
2018;12;15;05:00;-0.2;-3.4;-4.6;NNE;9.3;--;20.4;72;1022.8;--;--;0/1h, ;--
2018;12;15;06:00;-0.5;-3.7;-4.7;N;9.3;--;29.6;73;1023.2;--;--;0/1h, 0/12h, 0/24h, ;--
2018;12;15;07:00;-1.1;-4.4;-5.0;N;9.3;--;20.4;75;1023.4;--;--;0/1h, ;--
2018;12;15;08:00;-1.3;-4.7;-5.1;N;9.3;--;18.5;75;1024.0;--;--;0/1h, ;--
2018;12;15;09:00;0.7;0.7;-4.9;NE;3.7;--;20.4;66;1023.8;--;--;0/1h, ;--
2018;12;15;10:00;1.0;-1.4;-5.1;NNE;7.4;--;20.4;64;1023.9;--;--;0/1h, ;--
2018;12;15;11:00;1.7;0.1;-6.3;ESE;5.6;--;14.8;55;1023.3;--;--;0/1h, ;--
2018;12;15;12:00;2.4;0.9;-5.0;E;5.6;--;20.4;58;1022.8;--;--;0/1h, 0/6h, ;--
2018;12;15;13:00;2.4;0.9;-4.9;SSO;5.6;--;13.0;58;1022.7;--;--;0/1h, ;--
2018;12;15;14:00;2.3;0.8;-5.3;SSO;5.6;--;11.1;57;1022.5;--;--;0/1h, ;--
2018;12;15;15:00;1.9;1.9;-4.8;SSO;3.7;--;13.0;61;1022.3;--;--;0/1h, ;--
2018;12;15;16:00;1.2;1.2;-4.5;NO;3.7;--;11.1;66;1022.5;--;--;0/1h, ;--
2018;12;15;17:00;0.9;-0.8;-4.5;N;5.6;--;9.3;67;1022.1;--;--;0/1h, ;--
2018;12;15;18:00;0.5;-1.3;-4.5;N;5.6;--;13.0;69;1021.9;--;--;0/1h, 0/12h, ;--
2018;12;15;19:00;0.7;-1.1;-4.4;N;5.6;--;13.0;69;1021.5;--;--;0/1h, ;--
2018;12;15;20:00;1.0;1.0;-4.1;NNE;1.9;--;7.4;69;1021.1;--;--;0/1h, ;--
2018;12;15;21:00;1.0;1.0;-3.9;ENE;3.7;--;13.0;70;1020.6;--;--;0/1h, ;--
2018;12;15;22:00;1.5;1.5;-3.9;O;1.9;--;3.7;67;1020.2;--;--;0/1h, ;--
2018;12;15;23:00;-0.1;-0.1;-1.3;ONO;3.7;--;5.6;92;1020.1;--;--;0.7/1h, ;--
2018;12;16;00:00;-0.2;-0.2;-0.9;Calme;0.0;--;13.0;95;1019.2;--;--;1/1h, 2/6h, ;--
2018;12;16;01:00;0.1;0.1;-0.8;E;3.7;--;5.6;94;1018.5;--;--;0.9/1h, ;--
2018;12;16;02:00;0.5;0.5;-0.1;SSE;1.9;--;11.1;96;1018.0;--;--;1/1h, ;--
2018;12;16;03:00;0.6;0.6;0.2;SSE;1.9;--;11.1;97;1017.4;--;--;1/1h, ;--
2018;12;16;04:00;0.9;0.9;0.4;E;3.7;--;7.4;96;1017.2;--;--;1/1h, ;--
2018;12;16;05:00;1.3;1.3;0.4;E;3.7;--;9.3;94;1017.2;--;--;0.5/1h, ;--
2018;12;16;06:00;1.6;-0.7;0.2;E;7.4;--;18.5;90;1017.1;--;--;0.1/1h, 7/12h, 7.1/24h, ;--
2018;12;16;07:00;1.7;1.7;0.6;ENE;1.9;--;11.1;92;1017.2;--;--;0/1h, ;--
2018;12;16;08:00;2.0;2.0;0.9;E;3.7;--;11.1;92;1017.1;--;--;0/1h, ;--
2018;12;16;09:00;2.7;2.7;1.3;ESE;3.7;--;11.1;90;1017.4;--;--;0/1h, ;--
2018;12;16;10:00;3.2;3.2;2.0;O;3.7;--;11.1;92;1017.2;--;--;0/1h, ;--
2018;12;16;11:00;4.1;4.1;2.7;Calme;0.0;--;13.0;91;1016.1;--;--;0/1h, ;--
2018;12;16;12:00;4.6;4.6;3.0;SE;3.7;--;13.0;89;1015.5;--;--;0/1h, 0/6h, ;--
2018;12;16;13:00;5.0;5.0;3.5;S;3.7;--;9.3;90;1015.0;--;--;0/1h, ;--
2018;12;16;14:00;5.1;5.1;3.5;E;0.0;--;9.3;89;1014.5;--;--;0/1h, ;--
2018;12;16;15:00;5.1;5.1;3.8;SO;3.7;--;9.3;91;1014.3;--;--;0/1h, ;--
2018;12;16;16:00;4.6;4.6;3.7;N;0.0;--;5.6;94;1014.5;--;--;0/1h, ;--
2018;12;16;17:00;4.6;4.6;3.7;ONO;0.0;--;7.4;94;1014.7;--;--;0/1h, ;--
2018;12;16;18:00;4.7;4.7;3.8;N;1.9;--;9.3;94;1015.2;--;--;0/1h, 0/12h, ;--
2018;12;16;19:00;4.4;4.4;3.6;NE;0.0;--;5.6;95;1015.6;--;--;0.3/1h, ;--
2018;12;16;20:00;4.5;4.5;3.8;ONO;3.7;--;5.6;95;1015.6;--;--;0.6/1h, ;--
2018;12;16;21:00;4.4;4.4;3.9;NNE;1.9;--;5.6;97;1015.8;--;--;0.1/1h, ;--
2018;12;16;22:00;4.6;4.6;3.9;NNO;1.9;--;5.6;95;1016.0;--;--;0.4/1h, ;--
2018;12;16;23:00;4.6;4.6;4.1;Calme;0.0;--;3.7;97;1016.3;--;--;0.1/1h, ;--
2018;12;17;00:00;4.5;4.5;3.7;N;3.7;--;5.6;95;1016.5;--;--;0.1/1h, 2/6h, ;--
2018;12;17;01:00;4.6;4.6;3.8;N;3.7;--;7.4;95;1016.9;--;--;0/1h, ;--
2018;12;17;02:00;4.7;4.7;4.0;N;3.7;--;9.3;95;1017.6;--;--;0/1h, ;--
2018;12;17;03:00;4.7;4.7;4.0;N;3.7;--;9.3;95;1018.4;--;--;0/1h, ;--
2018;12;17;04:00;4.8;4.8;4.2;E;0.0;--;5.6;96;1019.1;--;--;0.1/1h, ;--
2018;12;17;05:00;4.7;4.7;4.0;NE;3.7;--;5.6;95;1019.7;--;--;0/1h, ;--
2018;12;17;06:00;4.8;4.8;3.8;NNE;3.7;--;9.3;93;1021.1;--;--;0/1h, 2/12h, 1.7/24h, ;--
2018;12;17;07:00;4.9;4.9;3.9;NNO;1.9;--;5.6;93;1022.1;--;--;0/1h, ;--
2018;12;17;08:00;5.0;5.0;4.2;NE;3.7;--;5.6;95;1023.5;--;--;0.5/1h, ;--
2018;12;17;09:00;5.4;5.4;4.6;Calme;0.0;--;5.6;95;1024.7;--;--;0.2/1h, ;--
2018;12;17;10:00;5.8;5.8;3.9;NNE;0.0;--;3.7;88;1025.5;--;--;0.1/1h, ;--
2018;12;17;11:00;5.9;5.9;4.4;ONO;1.9;--;9.3;90;1026.0;--;--;0/1h, ;--
2018;12;17;12:00;6.5;6.5;3.6;O;3.7;--;9.3;82;1025.7;--;--;0.1/1h, 0.9/6h, ;--
2018;12;17;13:00;7.3;7.3;3.7;SE;3.7;--;9.3;78;1025.9;--;--;0/1h, ;--
2018;12;17;14:00;6.7;6.7;3.5;S;3.7;--;14.8;80;1026.7;--;--;0/1h, ;--
2018;12;17;15:00;6.7;6.7;4.0;SE;3.7;--;14.8;83;1027.7;--;--;0/1h, ;--
2018;12;17;16:00;6.3;6.3;3.7;NE;1.9;--;7.4;83;1028.6;--;--;0/1h, ;--
2018;12;17;17:00;5.4;5.4;3.5;N;1.9;--;7.4;88;1029.2;--;--;0/1h, ;--
2018;12;17;18:00;4.7;3.5;3.2;NE;5.6;--;14.8;90;1029.9;--;--;0/1h, 0.9/12h, ;--
2018;12;17;19:00;5.3;5.3;3.6;SE;1.9;--;7.4;89;1030.2;--;--;0/1h, ;--
2018;12;17;20:00;4.9;4.9;3.5;N;3.7;--;7.4;91;1030.4;--;--;0/1h, ;--
2018;12;17;21:00;4.6;3.4;3.0;N;5.6;--;9.3;89;1030.2;--;--;0/1h, ;--
2018;12;17;22:00;3.3;1.9;1.9;N;5.6;--;9.3;91;1030.6;--;--;0/1h, ;--
2018;12;17;23:00;2.9;1.5;1.2;NNE;5.6;--;14.8;89;1030.4;--;--;0/1h, ;--
2018;12;18;00:00;2.3;0.1;0.8;N;7.4;--;14.8;90;1030.4;--;--;0/1h, 0/6h, ;--
2018;12;18;01:00;3.5;1.5;0.6;ENE;7.4;--;14.8;81;1029.6;--;--;0/1h, ;--
2018;12;18;02:00;3.4;0.9;-0.4;E;9.3;--;16.7;76;1029.1;--;--;0/1h, ;--
2018;12;18;03:00;3.2;0.7;-0.7;ENE;9.3;--;22.2;76;1028.5;--;--;0/1h, ;--
2018;12;18;04:00;3.3;1.3;-0.5;E;7.4;--;22.2;76;1028.2;--;--;0/1h, ;--
2018;12;18;05:00;2.7;1.2;-0.7;ENE;5.6;--;14.8;78;1028.7;--;--;0/1h, ;--
2018;12;18;06:00;3.2;1.2;0.2;E;7.4;--;22.2;81;1028.5;--;--;0/1h, 0/12h, 0.9/24h, ;--
2018;12;18;07:00;2.5;1;-0.9;NNE;5.6;--;13.0;78;1028.5;--;--;0/1h, ;--
2018;12;18;08:00;3.0;1;-2.1;E;7.4;--;16.7;69;1028.1;--;--;0/1h, ;--
2018;12;18;09:00;3.5;3.5;-1.3;E;1.9;--;16.7;71;1027.7;--;--;0/1h, ;--
2018;12;18;10:00;4.6;4.6;-0.5;N;1.9;--;7.4;69;1027.2;--;--;0/1h, ;--
2018;12;18;11:00;4.5;4.5;0.6;OSO;3.7;--;11.1;76;1026.0;--;--;0/1h, ;--
2018;12;18;12:00;5.2;4.1;0.6;SSO;5.6;--;16.7;72;1024.7;--;--;0/1h, 0/6h, ;--
2018;12;18;13:00;4.9;4.9;-0.1;SO;3.7;--;11.1;70;1023.9;--;--;0/1h, ;--
2018;12;18;14:00;4.8;4.8;-0.2;SSO;3.7;--;7.4;70;1022.8;--;--;0/1h, ;--
2018;12;18;15:00;4.4;4.4;-0.1;SSO;1.9;--;11.1;72;1022.7;--;--;0/1h, ;--
2018;12;18;16:00;3.2;3.2;--;NE;3.7;--;5.6;--;1022.5;--;--;0/1h, ;--
2018;12;18;17:00;2.4;0.9;-0.3;N;5.6;--;13.0;82;1022.4;--;--;0/1h, ;--
2018;12;18;18:00;2.1;0.5;-0.7;NNE;5.6;--;13.0;82;1022.1;--;--;0/1h, 0/12h, ;--
2018;12;18;19:00;2.1;-0.1;-1.0;NNE;7.4;--;13.0;80;1022.2;--;--;0/1h, ;--
2018;12;18;20:00;2.0;-0.2;-0.9;NNE;7.4;--;13.0;81;1022.3;--;--;0/1h, ;--
2018;12;18;21:00;2.2;0;-0.3;N;7.4;--;13.0;83;1022.3;--;--;0/1h, ;--
2018;12;18;22:00;2.3;0.8;0.1;NNE;5.6;--;11.1;85;1022.2;--;--;0/1h, ;--
2018;12;18;23:00;2.7;1.2;0.5;NNE;5.6;--;9.3;85;1022.0;--;--;0/1h, ;--
2018;12;19;00:00;2.8;1.3;0.7;N;5.6;--;13.0;86;1021.1;--;--;0/1h, 0/6h, ;--
2018;12;19;01:00;3.0;3.0;0.7;NNE;3.7;--;7.4;85;1020.9;--;--;0/1h, ;--
2018;12;19;02:00;3.4;2;0.2;NNE;5.6;--;9.3;80;1021.0;--;--;0/1h, ;--
2018;12;19;03:00;4.3;3.1;-1.2;NNE;5.6;--;11.1;67;1020.4;--;--;0/1h, ;--
2018;12;19;04:00;3.8;3.8;-1.8;ENE;3.7;--;9.3;67;1020.0;--;--;0/1h, ;--
2018;12;19;05:00;3.9;2.6;-1.9;NE;5.6;--;9.3;66;1019.9;--;--;0/1h, ;--
